"year","league","club","sum_in","sum_out"
"2018","german_bundesliga_1","TSG 1899 Hoffenheim","28.8","5.508"
"2018","german_bundesliga_1","VfB Stuttgart","42.3","15.525"
"2018","german_bundesliga_1","VfL Wolfsburg","36","4.32"
"2018","italian_serie_a","AC Milan","169.65","79.47"
"2018","italian_serie_a","ACF Fiorentina","51.988","40.645"
"2018","italian_serie_a","AS Roma","118","134.52"
"2018","italian_serie_a","Atalanta BC","45.27","16.11"
"2018","italian_serie_a","Bologna FC 1909","29.52","41.13"
"2018","italian_serie_a","Cagliari Calcio","30.87","6.75"
"2018","italian_serie_a","Chievo Verona","8.1","17.01"
"2018","italian_serie_a","FC Empoli","16.47","20.61"
"2018","italian_serie_a","Frosinone Calcio","6.48","0.27"
"2018","italian_serie_a","Genoa CFC","50.243","70.211"
"2018","italian_serie_a","Inter Milan","78.84","79.47"
"2018","italian_serie_a","Juventus FC","235.35","98.1"
"2018","italian_serie_a","Parma Calcio 1913","19.26","0.27"
"2018","italian_serie_a","SPAL","21.51","1.62"
"2018","italian_serie_a","SS Lazio","42.71","34.74"
"2018","italian_serie_a","SSC Napoli","63.45","100.8"
"2018","italian_serie_a","Torino FC","45.045","15.485"
"2018","italian_serie_a","UC Sampdoria","47.745","52.17"
"2018","italian_serie_a","Udinese Calcio","42.39","11.525"
"2018","italian_serie_a","US Sassuolo","40.55","48.33"
"2018","french_ligue_1","AS Monaco","124.38","286.885"
"2018","french_ligue_1","AS Saint-Étienne","12.6","16.83"
"2018","french_ligue_1","EA Guingamp","3.15","3.6"
"2018","french_ligue_1","FC Girondins Bordeaux","18.18","45.63"
"2018","french_ligue_1","FC Nantes","13.59","19.8"
"2018","french_ligue_1","FC Toulouse","16.61","32.4"
"2018","french_ligue_1","FCO Dijon","8.28","3.6"
"2018","french_ligue_1","HSC Montpellier","9.135","22.95"
"2018","french_ligue_1","LOSC Lille","8.01","62.82"
"2018","french_ligue_1","Nîmes Olympique","2.7","0"
"2018","french_ligue_1","OGC Nice","25.2","55.53"
"2018","french_ligue_1","Olympique Lyon","37.845","82.89"
"2018","french_ligue_1","Olympique Marseille","59.4","28.67"
"2018","french_ligue_1","Paris Saint-Germain","195.3","102.6"
"2018","french_ligue_1","RC Strasbourg Alsace","14.175","12.6"
"2018","french_ligue_1","SC Amiens","5.52","9"
"2018","french_ligue_1","SCO Angers","4.005","18.9"
"2018","french_ligue_1","SM Caen","8.775","13.05"
"2018","french_ligue_1","Stade Reims","13.95","9.9"
"2018","french_ligue_1","Stade Rennais FC","16.2","17.55"
"2018","english_championship","Aston Villa","17.19","14.45"
"2018","english_championship","Birmingham City","2.25","0"
"2018","english_championship","Blackburn Rovers","1.71","0"
"2018","english_championship","Bolton Wanderers","0.203","0"
"2018","english_championship","Brentford FC","5.9","31.46"
"2018","english_championship","Bristol City","9.14","26.555"
"2018","english_championship","Derby County","12.582","13.01"
"2018","english_championship","Hull City","2.16","0"
"2018","english_championship","Ipswich Town","3.087","9.9"
"2018","english_championship","Leeds United","10.17","6.57"
"2018","english_championship","Middlesbrough FC","19.35","43.277"
"2018","english_championship","Millwall FC","2.88","7.02"
"2018","english_championship","Norwich City","4.905","33.84"
"2018","english_championship","Nottingham Forest","24.687","1.085"
"2018","english_championship","Preston North End","1.827","3.6"
"2018","english_championship","Queens Park Rangers","0","3.6"
"2018","english_championship","Reading FC","4.73","5.27"
"2018","english_championship","Rotherham United","0","0"
"2018","english_championship","Sheffield United","6.03","11.16"
"2018","english_championship","Sheffield Wednesday","0","1.53"
"2018","english_championship","Stoke City","56.62","27.135"
"2018","english_championship","Swansea City","6.435","44.78"
"2018","english_championship","West Bromwich Albion","11.426","23.94"
"2018","english_championship","Wigan Athletic","4.541","6.03"
"2018","portugese_liga_nos","Belenenses SAD","0","0.27"
"2018","portugese_liga_nos","Boavista Porto FC","0.36","1.935"
"2018","portugese_liga_nos","CD Feirense","0.248","6.48"
"2018","portugese_liga_nos","CD Nacional","1.08","0"
"2018","portugese_liga_nos","CD Santa Clara","0","1.427"
"2018","portugese_liga_nos","CD Tondela","0","2.25"
"2018","portugese_liga_nos","CS Marítimo","0","0"
"2018","portugese_liga_nos","Desportivo Aves","0","1.08"
"2018","portugese_liga_nos","FC Porto","29.75","64.8"
"2018","portugese_liga_nos","GD Chaves","0.945","7.47"
"2018","portugese_liga_nos","Moreirense FC","0","2.515"
"2018","portugese_liga_nos","Portimonense SC","2.72","41.85"
"2018","portugese_liga_nos","Rio Ave FC","0.315","7.83"
"2018","portugese_liga_nos","SC Braga","5.63","18.585"
"2018","portugese_liga_nos","SL Benfica","23.05","60.15"
"2018","portugese_liga_nos","Sporting CP","29.345","68.819"
"2018","portugese_liga_nos","Vitória Guimarães SC","2.86","13.28"
"2018","portugese_liga_nos","Vitória Setúbal FC","0","0.765"
"2018","dutch_eredivisie","ADO Den Haag","0","2.07"
"2018","dutch_eredivisie","Ajax Amsterdam","45.59","15.8"
"2018","dutch_eredivisie","AZ Alkmaar","6.125","27.18"
"2018","dutch_eredivisie","De Graafschap Doetinchem","0","0"
"2018","dutch_eredivisie","FC Emmen","0.045","0"
"2018","dutch_eredivisie","FC Groningen","2.88","2.25"
"2018","dutch_eredivisie","FC Utrecht","2.07","5.76"
"2018","dutch_eredivisie","Feyenoord Rotterdam","1.8","8.06"
"2018","dutch_eredivisie","Fortuna Sittard","0","0"
"2018","dutch_eredivisie","Heracles Almelo","0.36","2.7"
"2018","dutch_eredivisie","NAC Breda","0","0.81"
"2018","dutch_eredivisie","PEC Zwolle","1.958","4.73"
"2018","dutch_eredivisie","PSV Eindhoven","19.13","15.795"
"2018","dutch_eredivisie","SBV Excelsior Rotterdam","0","0.675"
"2018","dutch_eredivisie","SC Heerenveen","1.251","9.135"
"2018","dutch_eredivisie","Vitesse Arnhem","1.705","0"
"2018","dutch_eredivisie","VVV-Venlo","0","0.9"
"2018","dutch_eredivisie","Willem II Tilburg","0.09","3.15"
"2018","russian_premier_liga","Akhmat Grozny","3.205","6.39"
"2018","russian_premier_liga","Anzhi Makhachkala","0","0.405"
"2018","russian_premier_liga","Arsenal Tula","0.187","0.9"
"2018","russian_premier_liga","CSKA Moscow","11.088","37.8"
"2018","russian_premier_liga","Dinamo Moscow","0.45","1.35"
"2018","russian_premier_liga","Enisey Krasnoyarsk","0","0.09"
"2018","russian_premier_liga","FK Krasnodar","22.95","10.71"
"2018","russian_premier_liga","FK Orenburg","0.396","0.54"
"2018","russian_premier_liga","FK Rostov","6.269","8.46"
